lat_and_long,type,time,vh,vv
"(10.157025066596281, 105.31250126776416)",,2021-07-26,0.029690736206248403,0.24698073168595633
"(10.157025066596281, 105.31250126776416)",,2021-07-31,0.016699342251134414,0.3649975297351678
"(10.157025066596281, 105.31250126776416)",,2021-08-06,0.03803821684171756,0.13748960942029953
"(10.157025066596281, 105.31250126776416)",,2021-08-07,0.03919122430185477,0.09700255934149027
"(10.157025066596281, 105.31250126776416)",,2021-08-12,0.038481708305577435,0.1393357285608848
"(10.157025066596281, 105.31250126776416)",,2021-08-18,0.024151291931048036,0.14218952072163424
"(10.157025066596281, 105.31250126776416)",,2021-08-19,0.01817329996265471,0.18997280299663544
"(10.157025066596281, 105.31250126776416)",,2021-08-24,0.026783009214947622,0.14214731380343437
"(10.157025066596281, 105.31250126776416)",,2021-08-30,0.014426775431881348,0.04591120174154639
"(10.157025066596281, 105.31250126776416)",,2021-09-05,0.032521879921356835,0.05612494517117739
"(10.157025066596281, 105.31250126776416)",,2021-09-11,0.022349047086512048,0.08659952941040198
"(10.157025066596281, 105.31250126776416)",,2021-09-12,0.02098606798487405,0.07606774878998597
"(10.157025066596281, 105.31250126776416)",,2021-09-17,0.0626578809072574,0.20947417120138803
"(10.157025066596281, 105.31250126776416)",,2021-09-23,0.05114889626080791,0.15497430227696896
"(10.157025066596281, 105.31250126776416)",,2021-09-24,0.021628958095485967,0.07175342955936988
"(10.157025066596281, 105.31250126776416)",,2021-09-29,0.03775085244948665,0.1157712849477927
"(10.157025066596281, 105.31250126776416)",,2021-10-05,0.06986535682032506,0.34786782413721085
"(10.157025066596281, 105.31250126776416)",,2021-10-06,0.04664356618498763,0.20271203046043715
"(10.157025066596281, 105.31250126776416)",,2021-10-11,0.02162722482656439,0.03293825685977936
"(10.157025066596281, 105.31250126776416)",,2021-10-17,0.009331688944560787,0.013539673605312904
"(10.157025066596281, 105.31250126776416)",,2021-10-18,0.006369275428975622,0.009757504022369782
"(10.157025066596281, 105.31250126776416)",,2021-10-23,0.005050460594551017,0.004394782988432174
"(10.157025066596281, 105.31250126776416)",,2021-10-29,0.006279217855383952,0.004921098627770941
"(10.157025066596281, 105.31250126776416)",,2021-10-30,0.00431892976242428,0.0327774539279441
"(10.157025066596281, 105.31250126776416)",,2021-11-04,0.004638486231366794,0.005940400141601761
"(10.157025066596281, 105.31250126776416)",,2021-11-10,0.005829302982116739,0.009954639982121686
"(10.157025066596281, 105.31250126776416)",,2021-11-11,0.004046413523610681,0.010538390410753587
"(10.157025066596281, 105.31250126776416)",,2021-11-16,0.003995369382513066,0.005815652334907402
"(10.157025066596281, 105.31250126776416)",,2021-11-22,0.003754236774208645,0.017825576088701684
"(10.157025066596281, 105.31250126776416)",,2021-11-23,0.0023758403743462018,0.006600186267557244
"(10.157025066596281, 105.31250126776416)",,2021-11-28,0.0063931332163823145,0.0597104091818134
"(10.157025066596281, 105.31250126776416)",,2021-12-04,0.010147397600424787,0.0799075635150075
"(10.157025066596281, 105.31250126776416)",,2021-12-05,0.007362466402507077,0.10342660422126453
"(10.157025066596281, 105.31250126776416)",,2021-12-10,0.004506485032228132,0.02570404081294934
"(10.157025066596281, 105.31250126776416)",,2021-12-16,0.028514846072842676,0.24847039580345154
"(10.157025066596281, 105.31250126776416)",,2021-12-17,0.025554560823366046,0.24687576045592627
"(10.157025066596281, 105.31250126776416)",,2021-12-22,0.01001115368368725,0.3052592637638251
"(10.157025066596281, 105.31250126776416)",,2021-12-28,0.028604204300791025,0.11837831977754831
"(10.157025066596281, 105.31250126776416)",,2021-12-29,0.02633381572862466,0.13352923964460692
"(10.157025066596281, 105.31250126776416)",,2022-01-09,0.024302341975271702,0.10421173460781574
"(10.157025066596281, 105.31250126776416)",,2022-01-10,0.018277803513531882,0.21041190810501575
"(10.157025066596281, 105.31250126776416)",,2022-01-21,0.020972297526896,0.029789038933813572
"(10.157025066596281, 105.31250126776416)",,2022-01-22,0.020860779952878755,0.021298563573509455
"(10.157025066596281, 105.31250126776416)",,2022-02-02,0.02385276136919856,0.1089355368167162
"(10.157025066596281, 105.31250126776416)",,2022-02-03,0.015201820991933346,0.06555784897257884
"(10.157025066596281, 105.31250126776416)",,2022-02-14,0.012026578187942505,0.07232187843571107
"(10.157025066596281, 105.31250126776416)",,2022-02-15,0.023336105902368825,0.03376238994921247
"(10.157025066596281, 105.31250126776416)",,2022-02-26,0.03219858153412739,0.06420136957118909
"(10.157025066596281, 105.31250126776416)",,2022-03-10,0.05081000862022241,0.3236622692396243
"(10.157025066596281, 105.31250126776416)",,2022-03-11,0.030615434981882572,0.21306671078006426
"(10.157025066596281, 105.31250126776416)",,2022-03-22,0.0223456968087703,0.08994329317162435
"(10.157025066596281, 105.31250126776416)",,2022-03-23,0.013982024703485271,0.10737980871150891
"(10.157025066596281, 105.31250126776416)",,2022-04-03,0.006960388816272219,0.02482522837817669
"(10.157025066596281, 105.31250126776416)",,2022-04-04,0.005126214023524274,0.02918091680233677
"(10.157025066596281, 105.31250126776416)",,2022-04-15,0.026893607651193936,0.3746550679206848
"(10.157025066596281, 105.31250126776416)",,2022-04-16,0.013329209488195678,0.3710862509906292
"(10.157025066596281, 105.31250126776416)",,2022-04-27,0.029048571828752756,0.16111066502829394
"(10.157025066596281, 105.31250126776416)",,2022-04-28,0.014963476763417324,0.2530989858011405
"(10.157025066596281, 105.31250126776416)",,2022-05-09,0.029040313481042784,0.14087634223202863
"(10.157025066596281, 105.31250126776416)",,2022-05-10,0.033964002349724375,0.1762542805323998
"(10.157025066596281, 105.31250126776416)",,2022-05-21,0.01875148480758071,0.07758739264681935
"(10.157025066596281, 105.31250126776416)",,2022-05-22,0.036495693338414036,0.11407620583971341
"(10.157025066596281, 105.31250126776416)",,2022-06-02,0.048037612034628786,0.17732924657563368
"(10.157025066596281, 105.31250126776416)",,2022-06-03,0.026735814443478983,0.08192312903702259
"(10.157025066596281, 105.31250126776416)",,2022-06-14,0.03846624493598938,0.12483784059683482
"(10.157025066596281, 105.31250126776416)",,2022-06-15,0.0443227036545674,0.08199180569499731
"(10.157025066596281, 105.31250126776416)",,2022-06-26,0.03915619275843104,0.6803165127833685
"(10.157025066596281, 105.31250126776416)",,2022-06-27,0.09346864031006892,0.3402986104289691
"(10.157025066596281, 105.31250126776416)",,2022-07-08,0.024011680933957297,0.1323881515612205
"(10.157025066596281, 105.31250126776416)",,2022-07-09,0.024083792775248487,0.08729585601637761
"(10.157025066596281, 105.31250126776416)",,2022-07-21,0.008045391412451863,0.17096322247137627
"(10.157025066596281, 105.31250126776416)",,2022-08-01,0.023381045864274103,0.7170843978722891
"(10.157025066596281, 105.31250126776416)",,2022-08-02,0.019893542941038806,0.2739747067292531
"(10.157025066596281, 105.31250126776416)",,2022-08-14,0.015066468001653751,0.41319521392385167
"(10.157025066596281, 105.31250126776416)",,2022-08-25,0.022774780246739585,0.05740555236116052
"(10.157025066596281, 105.31250126776416)",,2022-08-26,0.03268263745121658,0.061050556444873415
"(10.157025066596281, 105.31250126776416)",,2022-09-06,0.02050639099131028,0.040928657011439405
"(10.157025066596281, 105.31250126776416)",,2022-09-07,0.017369717825204134,0.10537031634400289
"(10.157025066596281, 105.31250126776416)",,2022-09-18,0.04729990599056085,0.17591463153560957
"(10.157025066596281, 105.31250126776416)",,2022-09-19,0.029518438658366602,0.11423838945726554
"(10.157025066596281, 105.31250126776416)",,2022-09-30,0.02928006447230776,0.11074348725378513
"(10.157025066596281, 105.31250126776416)",,2022-10-01,0.021844745380803943,0.03600932564586401
"(10.157025066596281, 105.31250126776416)",,2022-10-12,0.05774849265192946,0.3639437009890874
"(10.157025066596281, 105.31250126776416)",,2022-10-13,0.01977060370457669,0.059919642905394234
"(10.157025066596281, 105.31250126776416)",,2022-10-24,0.006607591252153118,0.08579730552931626
"(10.157025066596281, 105.31250126776416)",,2022-10-25,0.00437932488663743,0.006330961846591284
"(10.157025066596281, 105.31250126776416)",,2022-11-05,0.004505945059160392,0.01570648637910684
"(10.157025066596281, 105.31250126776416)",,2022-11-06,0.0025259781590042016,0.009185207813667754
"(10.157025066596281, 105.31250126776416)",,2022-11-17,0.0046343640618336695,0.008095299048970142
"(10.157025066596281, 105.31250126776416)",,2022-11-18,0.0037889454785423973,0.006440670423520108
"(10.157025066596281, 105.31250126776416)",,2022-11-29,0.008539897700150808,0.019470242395376165
"(10.157025066596281, 105.31250126776416)",,2022-11-30,0.01330512009250621,0.03704506151067714
"(10.157025066596281, 105.31250126776416)",,2022-12-11,0.007710432633757591,0.024528059953202803
"(10.157025066596281, 105.31250126776416)",,2022-12-12,0.004034319776110351,0.013495769817382097
"(10.157025066596281, 105.31250126776416)",,2022-12-23,0.014996534135813514,0.09385906128833692
"(10.157025066596281, 105.31250126776416)",,2022-12-24,0.003908767714165151,0.1094412865738074
"(10.159296210744582, 105.31204703893451)",,2021-01-02,0.015449669005142318,0.1311751835876041
"(10.159296210744582, 105.31204703893451)",,2021-01-03,0.018538073636591434,0.09929567989375856
"(10.159296210744582, 105.31204703893451)",,2021-01-08,0.03737136763003138,0.1458202683263355
"(10.159296210744582, 105.31204703893451)",,2021-01-14,0.027197883464396,0.08577467832300398
"(10.159296210744582, 105.31204703893451)",,2021-01-15,0.02386573039823108,0.1352805934018559
"(10.159296210744582, 105.31204703893451)",,2021-01-20,0.018860869937472872,0.058612019651465945
"(10.159296210744582, 105.31204703893451)",,2021-01-26,0.018824092009001307,0.10050569102168083
"(10.159296210744582, 105.31204703893451)",,2021-01-27,0.04224103999634584,0.08522912114858627
"(10.159296210744582, 105.31204703893451)",,2021-02-01,0.024323110986087058,0.07747635369499524
"(10.159296210744582, 105.31204703893451)",,2021-02-07,0.046659124808179006,0.14023981740077338
"(10.159296210744582, 105.31204703893451)",,2021-02-08,0.03683176409039232,0.10617890457312266
"(10.159296210744582, 105.31204703893451)",,2021-02-13,0.024119333571030036,0.0658966273897224
"(10.159296210744582, 105.31204703893451)",,2021-02-19,0.04069520429604583,0.10681408188409275
"(10.159296210744582, 105.31204703893451)",,2021-02-20,0.030890060381756887,0.09985656374030644
"(10.159296210744582, 105.31204703893451)",,2021-02-25,0.01830632860461871,0.05995183769199583
"(10.159296210744582, 105.31204703893451)",,2021-03-03,0.054626834061410695,0.10055271908640862
"(10.159296210744582, 105.31204703893451)",,2021-03-04,0.056666976461807884,0.12552045782407126
"(10.159296210744582, 105.31204703893451)",,2021-03-09,0.02411762283494075,0.0926952035062843
"(10.159296210744582, 105.31204703893451)",,2021-03-15,0.02219273481104109,0.11377602484491137
"(10.159296210744582, 105.31204703893451)",,2021-03-16,0.022226494633489184,0.07723505588041411
"(10.159296210744582, 105.31204703893451)",,2021-03-21,0.009962270864182048,0.11986835176746051
"(10.159296210744582, 105.31204703893451)",,2021-03-27,0.01764634054982,0.07728820418318112
"(10.159296210744582, 105.31204703893451)",,2021-03-28,0.004987875284213159,0.02941565505332417
"(10.159296210744582, 105.31204703893451)",,2021-04-02,0.007283518918686443,0.10122747553719415
"(10.159296210744582, 105.31204703893451)",,2021-04-08,0.008191984457274279,0.11527381713191669
"(10.159296210744582, 105.31204703893451)",,2021-04-09,0.007896007969975471,0.07410088678201039
"(10.159296210744582, 105.31204703893451)",,2021-04-14,0.02065382380452421,0.19442865914768642
"(10.159296210744582, 105.31204703893451)",,2021-04-20,0.02721287951701217,0.17482314176029629
"(10.159296210744582, 105.31204703893451)",,2021-04-21,0.015406223117477365,0.188715903295411
"(10.159296210744582, 105.31204703893451)",,2021-04-26,0.02410868224170473,0.106792817513148
"(10.159296210744582, 105.31204703893451)",,2021-05-02,0.05005283612344,0.3295048193799125
"(10.159296210744582, 105.31204703893451)",,2021-05-03,0.024477206480999786,0.2115825182861752
"(10.159296210744582, 105.31204703893451)",,2021-05-08,0.043490398261282176,0.10785426613357332
"(10.159296210744582, 105.31204703893451)",,2021-05-14,0.026896767525209322,0.1595796835091379
"(10.159296210744582, 105.31204703893451)",,2021-05-15,0.02382601797580719,0.16062551902400124
"(10.159296210744582, 105.31204703893451)",,2021-05-20,0.022255736713608105,0.0921103022992611
"(10.159296210744582, 105.31204703893451)",,2021-05-26,0.038455782251225576,0.21830912927786508
"(10.159296210744582, 105.31204703893451)",,2021-05-27,0.026875336551003985,0.10150506264633602
"(10.159296210744582, 105.31204703893451)",,2021-06-01,0.0363116262273656,0.11466110663281547
"(10.159296210744582, 105.31204703893451)",,2021-06-07,0.05406971524159113,0.11147784772846434
"(10.159296210744582, 105.31204703893451)",,2021-06-08,0.031176785834961467,0.1327798312736882
"(10.159296210744582, 105.31204703893451)",,2021-06-13,0.03975729085505009,0.1605837138162719
"(10.159296210744582, 105.31204703893451)",,2021-06-19,0.050707127485010356,0.14738936639494365
"(10.159296210744582, 105.31204703893451)",,2021-06-20,0.06279846860302819,0.22192034290896523
"(10.159296210744582, 105.31204703893451)",,2021-06-25,0.0814361535012722,0.2601755377319124
"(10.159296210744582, 105.31204703893451)",,2021-07-01,0.031191436159941886,0.13885165875156721
"(10.159296210744582, 105.31204703893451)",,2021-07-02,0.0075520190099875135,0.053484026342630386
"(10.159296210744582, 105.31204703893451)",,2021-07-07,0.016131102417906124,0.13794491440057755
"(10.159296210744582, 105.31204703893451)",,2021-07-13,0.008021274685031839,0.05089025530550215
"(10.159296210744582, 105.31204703893451)",,2021-07-14,0.00713190534669492,0.02497313606242339
"(10.159296210744582, 105.31204703893451)",,2021-07-19,0.021489778430097632,0.2257596386803521
"(10.159296210744582, 105.31204703893451)",,2021-07-25,0.01716302304218213,0.1409003453122245
"(10.159296210744582, 105.31204703893451)",,2021-07-26,0.020484507808254823,0.19536150164074367
"(10.159296210744582, 105.31204703893451)",,2021-07-31,0.02606255312760671,0.152009889897373
"(10.159296210744582, 105.31204703893451)",,2021-08-06,0.04880694610377153,0.12748955190181732
"(10.159296210744582, 105.31204703893451)",,2021-08-07,0.029696981526083417,0.09015933258665933
"(10.159296210744582, 105.31204703893451)",,2021-08-12,0.029688370362338092,0.07163098951180775
"(10.159296210744582, 105.31204703893451)",,2021-08-18,0.03788472753432062,0.1308615737491184
"(10.159296210744582, 105.31204703893451)",,2021-08-19,0.02869813082118829,0.09899140521883965
"(10.159296210744582, 105.31204703893451)",,2021-08-24,0.02752879551715321,0.12088865207301246
"(10.159296210744582, 105.31204703893451)",,2021-08-30,0.0425124087681373,0.08184484640757243
"(10.159296210744582, 105.31204703893451)",,2021-09-05,0.016566176070935197,0.07646104113923179
"(10.159296210744582, 105.31204703893451)",,2021-09-11,0.03173131226665444,0.08862362884812885
"(10.159296210744582, 105.31204703893451)",,2021-09-12,0.02218132372945547,0.08089800385965241
"(10.159296210744582, 105.31204703893451)",,2021-09-17,0.05809640015165011,0.10694895105229484
"(10.159296210744582, 105.31204703893451)",,2021-09-23,0.07960285329156452,0.1595318325691753
"(10.159296210744582, 105.31204703893451)",,2021-09-24,0.031024881949027378,0.11441090123520957
"(10.159296210744582, 105.31204703893451)",,2021-09-29,0.03205375290579266,0.07467903445164363
"(10.159296210744582, 105.31204703893451)",,2021-10-05,0.02870077598426077,0.12724422166744867
"(10.159296210744582, 105.31204703893451)",,2021-10-06,0.040681137392918267,0.10929397576385075
"(10.159296210744582, 105.31204703893451)",,2021-10-11,0.029469433551033337,0.12711834162473679
"(10.159296210744582, 105.31204703893451)",,2021-10-17,0.011029873043298721,0.029357687880595524
"(10.159296210744582, 105.31204703893451)",,2021-10-18,0.004817413657696711,0.03963554443584548
"(10.159296210744582, 105.31204703893451)",,2021-10-23,0.006043772471861707,0.013522038443220986
"(10.159296210744582, 105.31204703893451)",,2021-10-29,0.0034131071685502925,0.008934251964092255
"(10.159296210744582, 105.31204703893451)",,2021-10-30,0.004462693779108425,0.02070470568206575
"(10.159296210744582, 105.31204703893451)",,2021-11-04,0.0032799837386442553,0.00699801008320517
"(10.159296210744582, 105.31204703893451)",,2021-11-10,0.0037700313712573713,0.012840651286145052
"(10.159296210744582, 105.31204703893451)",,2021-11-11,0.0025945859702510964,0.010856597736063931
"(10.159296210744582, 105.31204703893451)",,2021-11-16,0.004580818064924743,0.004928351224710544
"(10.159296210744582, 105.31204703893451)",,2021-11-22,0.006254753149631951,0.01374744370372759
"(10.159296210744582, 105.31204703893451)",,2021-11-23,0.003555528690210647,0.012217211640543409
"(10.159296210744582, 105.31204703893451)",,2021-11-28,0.00435896310955286,0.01687578944903281
"(10.159296210744582, 105.31204703893451)",,2021-12-04,0.01019278856822186,0.033680850019057594
"(10.159296210744582, 105.31204703893451)",,2021-12-05,0.006115333293564618,0.03544408445143037
"(10.159296210744582, 105.31204703893451)",,2021-12-10,0.0038377900038742358,0.021349582717650466
"(10.159296210744582, 105.31204703893451)",,2021-12-16,0.011229272724853622,0.10211714108784993
"(10.159296210744582, 105.31204703893451)",,2021-12-17,0.0046304477016545,0.1012758356001642
"(10.159296210744582, 105.31204703893451)",,2021-12-22,0.014487403341465525,0.12585722572273678
"(10.159296210744582, 105.31204703893451)",,2021-12-28,0.027300350781944063,0.1848924524254269
"(10.159296210744582, 105.31204703893451)",,2021-12-29,0.027243268572621875,0.17142203781339857
"(10.159296210744582, 105.31204703893451)",,2022-01-09,0.02229554620054033,0.16775374362866083
"(10.159296210744582, 105.31204703893451)",,2022-01-10,0.016937195530368224,0.07128831744194031
"(10.159296210744582, 105.31204703893451)",,2022-01-21,0.03233295803268751,0.11464689175287883
"(10.159296210744582, 105.31204703893451)",,2022-01-22,0.014107979394288527,0.0696604351202647
"(10.159296210744582, 105.31204703893451)",,2022-02-02,0.023603946280976135,0.1352751718627082
"(10.159296210744582, 105.31204703893451)",,2022-02-03,0.02218383654124207,0.16595618592368233
"(10.159296210744582, 105.31204703893451)",,2022-02-14,0.02714554499834776,0.14210272911522123
"(10.159296210744582, 105.31204703893451)",,2022-02-15,0.04059299536877208,0.08262898400425911
"(10.159296210744582, 105.31204703893451)",,2022-02-26,0.06640488488806619,0.22937998010052574
"(10.159296210744582, 105.31204703893451)",,2022-03-10,0.05335290895568,0.19908790621492597
"(10.159296210744582, 105.31204703893451)",,2022-03-11,0.05200304960211118,0.15453275127543342
"(10.159296210744582, 105.31204703893451)",,2022-03-22,0.007611679534117381,0.018817360719872847
"(10.159296210744582, 105.31204703893451)",,2022-03-23,0.0046818726178672575,0.01466828522582849
"(10.159296210744582, 105.31204703893451)",,2022-04-03,0.01066182791772816,0.04025007908542951
"(10.159296210744582, 105.31204703893451)",,2022-04-04,0.006698141184945901,0.053437566177712545
"(10.159296210744582, 105.31204703893451)",,2022-04-15,0.017623305941621464,0.30555544628037346
"(10.159296210744582, 105.31204703893451)",,2022-04-16,0.012076996887723604,0.12608394192324746
"(10.159296210744582, 105.31204703893451)",,2022-04-27,0.03615405265655783,0.05736281598607699
"(10.159296210744582, 105.31204703893451)",,2022-04-28,0.0229978674194879,0.09562678386767705
"(10.159296210744582, 105.31204703893451)",,2022-05-09,0.054411306977272034,0.08529675751924515
"(10.159296210744582, 105.31204703893451)",,2022-05-10,0.040298158302903175,0.08107989488376512
"(10.159296210744582, 105.31204703893451)",,2022-05-21,0.036886425895823374,0.16421622617377174
"(10.159296210744582, 105.31204703893451)",,2022-05-22,0.03352896972662873,0.06415831194155747
"(10.159296210744582, 105.31204703893451)",,2022-06-02,0.04807428581019243,0.1272209013501803
"(10.159296210744582, 105.31204703893451)",,2022-06-03,0.03483858290645811,0.08546347253852421
"(10.159296210744582, 105.31204703893451)",,2022-06-14,0.03796876221895218,0.2016507246428066
"(10.159296210744582, 105.31204703893451)",,2022-06-15,0.041364896214670606,0.127751929892434
"(10.159296210744582, 105.31204703893451)",,2022-06-26,0.043562106891638704,0.42031705876191455
"(10.159296210744582, 105.31204703893451)",,2022-06-27,0.02268366515636444,0.4655376308494144
"(10.159296210744582, 105.31204703893451)",,2022-07-08,0.017971711854139965,0.12487034209900433
"(10.159296210744582, 105.31204703893451)",,2022-07-09,0.013822950836684968,0.17623794575532278
"(10.159296210744582, 105.31204703893451)",,2022-07-21,0.005495636801545818,0.03719781318472491
"(10.159296210744582, 105.31204703893451)",,2022-08-01,0.03129645995795727,0.12418442302280003
"(10.159296210744582, 105.31204703893451)",,2022-08-02,0.01943592271871037,0.2576066172785229
"(10.159296210744582, 105.31204703893451)",,2022-08-14,0.010459515990482436,0.1543102115392685
"(10.159296210744582, 105.31204703893451)",,2022-08-25,0.02793800106479062,0.167974843747086
"(10.159296210744582, 105.31204703893451)",,2022-08-26,0.015340311142305533,0.11035877217849095
"(10.159296210744582, 105.31204703893451)",,2022-09-06,0.017215280483166378,0.2820144345362981
"(10.159296210744582, 105.31204703893451)",,2022-09-07,0.03630965823928515,0.2020015236404207
"(10.159296210744582, 105.31204703893451)",,2022-09-18,0.02197736522389783,0.1305493356453048
"(10.159296210744582, 105.31204703893451)",,2022-09-19,0.025438292779856257,0.12578563888867697
"(10.159296210744582, 105.31204703893451)",,2022-09-30,0.04387654426197211,0.14859499533971152
"(10.159296210744582, 105.31204703893451)",,2022-10-01,0.05703324803875552,0.1028688322338793
"(10.159296210744582, 105.31204703893451)",,2022-10-12,0.07923095838891135,0.2577526817719142
"(10.159296210744582, 105.31204703893451)",,2022-10-13,0.03640305437147617,0.2944372097651164
"(10.159296210744582, 105.31204703893451)",,2022-10-24,0.009359337699910006,0.0770514884756671
"(10.159296210744582, 105.31204703893451)",,2022-10-25,0.004364201540334357,0.007993387368818125
"(10.159296210744582, 105.31204703893451)",,2022-11-05,0.004029992592727972,0.009712491857094897
"(10.159296210744582, 105.31204703893451)",,2022-11-06,0.003524111092297567,0.00876831097735299
"(10.159296210744582, 105.31204703893451)",,2022-11-17,0.005063382352495359,0.0061719754917754065
"(10.159296210744582, 105.31204703893451)",,2022-11-18,0.0045550488866865635,0.011333966110315587
"(10.159296210744582, 105.31204703893451)",,2022-11-29,0.006430567449165715,0.033421631074613996
"(10.159296210744582, 105.31204703893451)",,2022-11-30,0.00883619777030415,0.027525909038053617
"(10.159296210744582, 105.31204703893451)",,2022-12-11,0.009223177770359648,0.01644148848329981
"(10.159296210744582, 105.31204703893451)",,2022-12-12,0.004337238057309555,0.07797856463326348
"(10.159296210744582, 105.31204703893451)",,2022-12-23,0.01533679167429606,0.0685596199085315
"(10.159296210744582, 105.31204703893451)",,2022-12-24,0.010331579639265934,0.11921723600890902
"(10.283300681241762, 105.53598185194704)",,2021-01-02,0.058742388151586056,0.23658103744188944
"(10.283300681241762, 105.53598185194704)",,2021-01-03,0.03671592636965215,0.19975742635627589
"(10.283300681241762, 105.53598185194704)",,2021-01-08,0.029692371065417927,0.24698362002770105
"(10.283300681241762, 105.53598185194704)",,2021-01-14,0.05739803177615007,0.2937357077995936
"(10.283300681241762, 105.53598185194704)",,2021-01-15,0.04156225438540181,0.16312073233226934
"(10.283300681241762, 105.53598185194704)",,2021-01-20,0.046279758835832276,0.22003856425484022
"(10.283300681241762, 105.53598185194704)",,2021-01-26,0.048776864695052304,0.2552056722342968
"(10.283300681241762, 105.53598185194704)",,2021-01-27,0.054050558246672153,0.30928612252076465
"(10.283300681241762, 105.53598185194704)",,2021-02-01,0.06687311548739672,0.1615857034921646
"(10.283300681241762, 105.53598185194704)",,2021-02-07,0.05144259209434191,0.22506058774888515
"(10.283300681241762, 105.53598185194704)",,2021-02-08,0.04862937098369002,0.12565016746520996
"(10.283300681241762, 105.53598185194704)",,2021-02-13,0.050616513937711716,0.19855408743023872
"(10.283300681241762, 105.53598185194704)",,2021-02-19,0.05317063288142284,0.19016753820081553
"(10.283300681241762, 105.53598185194704)",,2021-02-20,0.04705775917197267,0.20483202611406645
"(10.283300681241762, 105.53598185194704)",,2021-02-25,0.06128228750700752,0.2559572383761406
"(10.283300681241762, 105.53598185194704)",,2021-03-03,0.0672088807138304,0.2068037005762259
"(10.283300681241762, 105.53598185194704)",,2021-03-04,0.03986921921993295,0.2159264630948504
"(10.283300681241762, 105.53598185194704)",,2021-03-09,0.06851260767628749,0.1340479707966248
"(10.283300681241762, 105.53598185194704)",,2021-03-15,0.042826520589490734,0.25899503255883854
"(10.283300681241762, 105.53598185194704)",,2021-03-16,0.04831334281091889,0.2304711453616619
"(10.283300681241762, 105.53598185194704)",,2021-03-21,0.03629127268989881,0.23013273440301418
"(10.283300681241762, 105.53598185194704)",,2021-03-27,0.07251882180571556,0.203797260299325
"(10.283300681241762, 105.53598185194704)",,2021-03-28,0.03693006723187864,0.16419986511270204
"(10.283300681241762, 105.53598185194704)",,2021-04-02,0.06964936945587397,0.35100874677300453
"(10.283300681241762, 105.53598185194704)",,2021-04-08,0.04216532160838445,0.22525577743848166
"(10.283300681241762, 105.53598185194704)",,2021-04-09,0.051113407438000046,0.21453317006429037
"(10.283300681241762, 105.53598185194704)",,2021-04-14,0.06805225492765506,0.26111745089292526
"(10.283300681241762, 105.53598185194704)",,2021-04-20,0.061811950989067554,0.385771273324887
"(10.283300681241762, 105.53598185194704)",,2021-04-21,0.048373169576128326,0.17035089681545892
"(10.283300681241762, 105.53598185194704)",,2021-04-26,0.041781555861234665,0.21793530198434988
"(10.283300681241762, 105.53598185194704)",,2021-05-02,0.06150478528191646,0.13202684931457043
"(10.283300681241762, 105.53598185194704)",,2021-05-03,0.056741323632498585,0.23201981373131275
"(10.283300681241762, 105.53598185194704)",,2021-05-08,0.07789562332133453,0.26004962126413983
"(10.283300681241762, 105.53598185194704)",,2021-05-14,0.03371672503029307,0.2099407265583674
"(10.283300681241762, 105.53598185194704)",,2021-05-15,0.039485546139379345,0.31963184103369713
"(10.283300681241762, 105.53598185194704)",,2021-05-20,0.056287623941898346,0.21906645099322
"(10.283300681241762, 105.53598185194704)",,2021-05-26,0.04624228738248348,0.2618918965260188
"(10.283300681241762, 105.53598185194704)",,2021-05-27,0.04523013221720854,0.2460511935253938
"(10.283300681241762, 105.53598185194704)",,2021-06-01,0.0516936369240284,0.3614657570918401
"(10.283300681241762, 105.53598185194704)",,2021-06-07,0.051623848577340446,0.12785783782601357
"(10.283300681241762, 105.53598185194704)",,2021-06-08,0.05516572327663501,0.17229387412468591
"(10.283300681241762, 105.53598185194704)",,2021-06-13,0.03630346634114782,0.37886946896711987
"(10.283300681241762, 105.53598185194704)",,2021-06-19,0.05696714265892903,0.1452813409268856
"(10.283300681241762, 105.53598185194704)",,2021-06-20,0.0563494705905517,0.34733008469144505
"(10.283300681241762, 105.53598185194704)",,2021-06-25,0.03168927707398931,0.20432847800354162
"(10.283300681241762, 105.53598185194704)",,2021-07-01,0.04062942462041974,0.26930773134032887
"(10.283300681241762, 105.53598185194704)",,2021-07-02,0.06198312373210987,0.14572367072105408
"(10.283300681241762, 105.53598185194704)",,2021-07-07,0.055576095978418984,0.2634674807389577
"(10.283300681241762, 105.53598185194704)",,2021-07-13,0.061248471649984516,0.38734281063079834
"(10.283300681241762, 105.53598185194704)",,2021-07-14,0.04662016872316599,0.330795593559742
"(10.283300681241762, 105.53598185194704)",,2021-07-19,0.07308786921203136,0.2923893655339877
"(10.283300681241762, 105.53598185194704)",,2021-07-25,0.06072711572051048,0.2683865788082282
"(10.283300681241762, 105.53598185194704)",,2021-07-26,0.05506751003364722,0.27780481427907944
"(10.283300681241762, 105.53598185194704)",,2021-07-31,0.0748828686773777,0.30433449024955433
"(10.283300681241762, 105.53598185194704)",,2021-08-06,0.07008459108571212,0.22145325069626173
"(10.283300681241762, 105.53598185194704)",,2021-08-07,0.04511076848333081,0.16645097732543945
"(10.283300681241762, 105.53598185194704)",,2021-08-12,0.04047822253778577,0.3316853543122609
"(10.283300681241762, 105.53598185194704)",,2021-08-18,0.048165993144114815,0.23819034174084663
"(10.283300681241762, 105.53598185194704)",,2021-08-19,0.04771701262022058,0.1457864660769701
